Email,Last Open Date,Revenue Generated ,,,,,,,,
carol.hunter@buytopiamail.com,7/8/2016,"$1,226.00",,,,,,,,
lauren.vance@buytopiamail.com,8/6/2016,"$3,293.00",,,,,,,,
warren.parr@buytopiamail.com,7/8/2016,"$1,830.00",,,,,,,,
sean.chapman@buytopiamail.com,7/13/2016,"$4,878.00",,,,,,,,
carolyn.rampling@buytopiamail.com,7/6/2016,"$1,299.00",,,,,,,,
joe.walker@buytopiamail.com,7/3/2016,"$1,885.00",,,,,,,,
megan.marshall@buytopiamail.com,7/23/2016,"$2,199.00",,,,,,,,
ian.bell@buytopiamail.com,7/31/2016,"$1,499.00",,,,,,,,
frank.paterson@buytopiamail.com,7/16/2016,"$2,117.00",,,,,,,,
audrey.gray@buytopiamail.com,7/28/2016,"$2,569.00",,,,,,,,
matt.watson@buytopiamail.com,7/4/2016,"$1,422.00",,,,,,,,
lillian.paterson@buytopiamail.com,8/17/2016,$957.00,,,,,,,,
jane.knox@buytopiamail.com,8/5/2016,"$1,428.00",,,,,,,,
gordon.baker@buytopiamail.com,8/16/2016,"$2,644.00",,,,,,,,
ava.wright@buytopiamail.com,8/14/2016,"$3,743.00",,,,,,,,
audrey.vance@buytopiamail.com,8/7/2016,"$4,131.00",,,,,,,,
jan.dyer@buytopiamail.com,8/16/2016,"$4,115.00",,,,,,,,
emily.lyman@buytopiamail.com,6/30/2016,"$2,470.00",,,,,,,,
joshua.marshall@buytopiamail.com,8/12/2016,"$3,207.00",,,,,,,,
charles.hodges@buytopiamail.com,8/11/2016,"$3,853.00",,,,,,,,
cameron.underwood@buytopiamail.com,8/2/2016,"$4,683.00",,,,,,,,
robert.berry@buytopiamail.com,7/13/2016,$75.00,,,,,,,,
amelia.murray@buytopiamail.com,7/25/2016,"$4,262.00",,,,,,,,
colin.clarkson@buytopiamail.com,7/15/2016,"$3,614.00",,,,,,,,
amy.greene@buytopiamail.com,7/4/2016,"$1,825.00",,,,,,,,
luke.hughes@buytopiamail.com,7/16/2016,"$4,429.00",,,,,,,,
samantha.wright@buytopiamail.com,8/16/2016,"$4,198.00",,,,,,,,
melanie.macdonald@buytopiamail.com,7/21/2016,"$2,643.00",,,,,,,,
megan.peake@buytopiamail.com,7/19/2016,$828.00,,,,,,,,
david.mackay@buytopiamail.com,8/9/2016,"$4,194.00",,,,,,,,
stephanie.mclean@buytopiamail.com,7/18/2016,"$4,629.00",,,,,,,,
joan.forsyth@buytopiamail.com,8/16/2016,$639.00,,,,,,,,
emma.sanderson@buytopiamail.com,7/31/2016,"$1,292.00",,,,,,,,
ruth.mackenzie@buytopiamail.com,7/9/2016,"$4,060.00",,,,,,,,
steven.hughes@buytopiamail.com,6/29/2016,"$3,191.00",,,,,,,,
frank.nolan@buytopiamail.com,7/23/2016,"$3,429.00",,,,,,,,
isaac.miller@buytopiamail.com,7/25/2016,"$2,246.00",,,,,,,,
lucas.underwood@buytopiamail.com,7/22/2016,"$2,227.00",,,,,,,,
richard.baker@buytopiamail.com,7/21/2016,"$2,558.00",,,,,,,,
samantha.vance@buytopiamail.com,7/3/2016,"$3,741.00",,,,,,,,
stewart.davidson@buytopiamail.com,7/12/2016,"$4,880.00",,,,,,,,
keith.ball@buytopiamail.com,7/23/2016,"$4,073.00",,,,,,,,
dylan.coleman@buytopiamail.com,8/8/2016,"$2,999.00",,,,,,,,
faith.morgan@buytopiamail.com,8/1/2016,"$4,910.00",,,,,,,,
harry.henderson@buytopiamail.com,8/1/2016,$583.00,,,,,,,,
ruth.rees@buytopiamail.com,8/14/2016,"$1,900.00",,,,,,,,
isaac.macleod@buytopiamail.com,7/27/2016,"$4,398.00",,,,,,,,
olivia.hill@buytopiamail.com,8/8/2016,"$1,063.00",,,,,,,,
angela.pullman@buytopiamail.com,7/22/2016,"$3,393.00",,,,,,,,
andrea.powell@buytopiamail.com,8/17/2016,"$2,768.00",,,,,,,,
felicity.murray@buytopiamail.com,8/18/2016,"$2,168.00",,,,,,,,
warren.langdon@buytopiamail.com,7/12/2016,"$4,804.00",,,,,,,,
chloe.skinner@buytopiamail.com,7/28/2016,"$4,337.00",,,,,,,,
carolyn.slater@buytopiamail.com,7/17/2016,$833.00,,,,,,,,
madeleine.hudson@buytopiamail.com,8/11/2016,"$1,575.00",,,,,,,,
lucas.blake@buytopiamail.com,7/17/2016,"$3,930.00",,,,,,,,
adrian.carr@buytopiamail.com,7/27/2016,$980.00,,,,,,,,
karen.campbell@buytopiamail.com,8/2/2016,"$1,295.00",,,,,,,,
lisa.ball@buytopiamail.com,7/15/2016,"$2,342.00",,,,,,,,
joshua.stewart@buytopiamail.com,7/3/2016,"$2,114.00",,,,,,,,
nathan.lambert@buytopiamail.com,7/3/2016,"$1,395.00",,,,,,,,
benjamin.burgess@buytopiamail.com,8/4/2016,"$4,539.00",,,,,,,,
vanessa.morgan@buytopiamail.com,8/7/2016,$365.00,,,,,,,,
james.piper@buytopiamail.com,7/23/2016,"$3,058.00",,,,,,,,
matt.bower@buytopiamail.com,8/3/2016,$877.00,,,,,,,,
max.gibson@buytopiamail.com,7/12/2016,"$2,958.00",,,,,,,,
william.kerr@buytopiamail.com,7/31/2016,"$1,378.00",,,,,,,,
max.vance@buytopiamail.com,7/28/2016,"$2,581.00",,,,,,,,
edward.carr@buytopiamail.com,8/3/2016,"$2,766.00",,,,,,,,
kylie.mills@buytopiamail.com,7/31/2016,"$1,571.00",,,,,,,,
michelle.kelly@buytopiamail.com,8/9/2016,"$4,747.00",,,,,,,,
angela.davidson@buytopiamail.com,7/12/2016,"$2,392.00",,,,,,,,
heather.poole@buytopiamail.com,7/27/2016,"$4,026.00",,,,,,,,
benjamin.arnold@buytopiamail.com,8/18/2016,"$3,603.00",,,,,,,,
jessica.metcalfe@buytopiamail.com,8/6/2016,"$2,813.00",,,,,,,,
joan.smith@buytopiamail.com,7/4/2016,"$4,899.00",,,,,,,,
gavin.dowd@buytopiamail.com,8/5/2016,"$4,394.00",,,,,,,,
jane.sanderson@buytopiamail.com,8/10/2016,"$2,521.00",,,,,,,,
jessica.payne@buytopiamail.com,8/10/2016,$227.00,,,,,,,,
victor.lewis@buytopiamail.com,8/14/2016,"$2,615.00",,,,,,,,
julia.hodges@buytopiamail.com,7/2/2016,"$2,273.00",,,,,,,,
bella.russell@buytopiamail.com,7/7/2016,"$1,098.00",,,,,,,,
warren.short@buytopiamail.com,8/9/2016,"$1,107.00",,,,,,,,
frank.skinner@buytopiamail.com,8/6/2016,$566.00,,,,,,,,
oliver.nolan@buytopiamail.com,7/6/2016,"$4,940.00",,,,,,,,
rachel.randall@buytopiamail.com,7/11/2016,"$4,192.00",,,,,,,,
penelope.carr@buytopiamail.com,7/24/2016,"$4,704.00",,,,,,,,
stephen.mackenzie@buytopiamail.com,8/5/2016,"$1,220.00",,,,,,,,
sarah.north@buytopiamail.com,7/8/2016,"$4,305.00",,,,,,,,
jessica.langdon@buytopiamail.com,7/17/2016,$17.00,,,,,,,,
dan.turner@buytopiamail.com,8/7/2016,$230.00,,,,,,,,
carolyn.white@buytopiamail.com,8/14/2016,"$3,014.00",,,,,,,,
carol.white@buytopiamail.com,7/31/2016,"$1,761.00",,,,,,,,
andrew.graham@buytopiamail.com,7/21/2016,"$4,445.00",,,,,,,,
irene.kelly@buytopiamail.com,8/17/2016,"$3,056.00",,,,,,,,
faith.russell@buytopiamail.com,8/16/2016,"$2,847.00",,,,,,,,
andrew.mcgrath@buytopiamail.com,7/25/2016,$71.00,,,,,,,,
trevor.butler@buytopiamail.com,7/19/2016,"$4,551.00",,,,,,,,
stephanie.bell@buytopiamail.com,8/8/2016,"$1,229.00",,,,,,,,
andrea.edmunds@buytopiamail.com,7/15/2016,$693.00,,,,,,,,
dylan.jones@buytopiamail.com,8/14/2016,"$4,492.00",,,,,,,,
dylan.james@buytopiamail.com,7/8/2016,"$3,583.00",,,,,,,,
amelia.peters@buytopiamail.com,8/15/2016,"$2,180.00",,,,,,,,
sally.rutherford@buytopiamail.com,7/3/2016,"$3,821.00",,,,,,,,
sue.black@buytopiamail.com,7/3/2016,$413.00,,,,,,,,
ian.slater@buytopiamail.com,8/18/2016,"$4,894.00",,,,,,,,
jack.grant@buytopiamail.com,7/5/2016,"$3,371.00",,,,,,,,
wendy.oliver@buytopiamail.com,7/3/2016,"$3,872.00",,,,,,,,
diane.kelly@buytopiamail.com,8/12/2016,$599.00,,,,,,,,
justin.black@buytopiamail.com,7/15/2016,$553.00,,,,,,,,
audrey.fisher@buytopiamail.com,7/20/2016,"$2,185.00",,,,,,,,
carolyn.murray@buytopiamail.com,8/2/2016,"$4,147.00",,,,,,,,
melanie.underwood@buytopiamail.com,8/12/2016,$459.00,,,,,,,,
austin.metcalfe@buytopiamail.com,8/9/2016,"$1,777.00",,,,,,,,
harry.parr@buytopiamail.com,7/19/2016,"$1,515.00",,,,,,,,
trevor.king@buytopiamail.com,7/29/2016,$751.00,,,,,,,,
owen.parr@buytopiamail.com,7/8/2016,"$2,120.00",,,,,,,,
lily.paterson@buytopiamail.com,7/27/2016,"$3,858.00",,,,,,,,
jennifer.rutherford@buytopiamail.com,7/17/2016,$116.00,,,,,,,,
owen.wright@buytopiamail.com,8/15/2016,"$3,198.00",,,,,,,,
dorothy.mackay@buytopiamail.com,8/14/2016,"$4,106.00",,,,,,,,
lauren.edmunds@buytopiamail.com,7/26/2016,"$4,799.00",,,,,,,,
julia.lyman@buytopiamail.com,8/16/2016,"$2,047.00",,,,,,,,
benjamin.sutherland@buytopiamail.com,7/30/2016,"$1,356.00",,,,,,,,
carl.clarkson@buytopiamail.com,7/17/2016,"$3,466.00",,,,,,,,
stewart.mathis@buytopiamail.com,7/20/2016,$405.00,,,,,,,,
diane.bell@buytopiamail.com,8/12/2016,$200.00,,,,,,,,
vanessa.walsh@buytopiamail.com,7/6/2016,"$4,871.00",,,,,,,,
james.campbell@buytopiamail.com,8/7/2016,"$1,690.00",,,,,,,,
oliver.wilkins@buytopiamail.com,8/3/2016,$324.00,,,,,,,,
sue.king@buytopiamail.com,8/18/2016,"$3,108.00",,,,,,,,
abigail.gibson@buytopiamail.com,7/16/2016,"$1,070.00",,,,,,,,
joan.lyman@buytopiamail.com,8/6/2016,"$4,888.00",,,,,,,,
anne.edmunds@buytopiamail.com,8/12/2016,"$4,042.00",,,,,,,,
paul.mathis@buytopiamail.com,7/17/2016,"$2,202.00",,,,,,,,
samantha.howard@buytopiamail.com,7/29/2016,$357.00,,,,,,,,
melanie.young@buytopiamail.com,7/2/2016,"$4,888.00",,,,,,,,
audrey.lambert@buytopiamail.com,7/7/2016,"$4,643.00",,,,,,,,
audrey.macdonald@buytopiamail.com,7/18/2016,"$1,712.00",,,,,,,,
stewart.sharp@buytopiamail.com,6/30/2016,"$1,541.00",,,,,,,,
stephen.sanderson@buytopiamail.com,7/28/2016,"$2,054.00",,,,,,,,
jessica.marshall@buytopiamail.com,7/22/2016,$488.00,,,,,,,,
michelle.wilson@buytopiamail.com,7/26/2016,"$2,977.00",,,,,,,,
vanessa.johnston@buytopiamail.com,7/3/2016,"$2,691.00",,,,,,,,
julian.pullman@buytopiamail.com,7/15/2016,"$3,572.00",,,,,,,,
andrew.fraser@buytopiamail.com,7/15/2016,"$3,632.00",,,,,,,,
neil.north@buytopiamail.com,7/17/2016,"$1,051.00",,,,,,,,
joseph.vaughan@buytopiamail.com,7/19/2016,"$1,984.00",,,,,,,,
warren.mathis@buytopiamail.com,7/3/2016,"$1,240.00",,,,,,,,
evan.hardacre@buytopiamail.com,7/19/2016,"$3,338.00",,,,,,,,
karen.kelly@buytopiamail.com,8/11/2016,"$1,812.00",,,,,,,,
irene.randall@buytopiamail.com,7/17/2016,"$4,963.00",,,,,,,,
kimberly.peake@buytopiamail.com,8/7/2016,$21.00,,,,,,,,
keith.bond@buytopiamail.com,7/28/2016,"$1,041.00",,,,,,,,
ian.ogden@buytopiamail.com,7/14/2016,"$1,053.00",,,,,,,,
colin.parr@buytopiamail.com,7/14/2016,$672.00,,,,,,,,
alexandra.macdonald@buytopiamail.com,7/21/2016,"$3,276.00",,,,,,,,
dominic.fisher@buytopiamail.com,7/3/2016,"$1,958.00",,,,,,,,
sarah.coleman@buytopiamail.com,7/30/2016,$573.00,,,,,,,,
jonathan.macdonald@buytopiamail.com,7/28/2016,$856.00,,,,,,,,
gordon.martin@buytopiamail.com,7/28/2016,"$1,310.00",,,,,,,,
jasmine.mackenzie@buytopiamail.com,7/24/2016,"$4,203.00",,,,,,,,
virginia.lawrence@buytopiamail.com,8/14/2016,"$4,215.00",,,,,,,,
deirdre.poole@buytopiamail.com,7/15/2016,"$3,393.00",,,,,,,,
rachel.hardacre@buytopiamail.com,7/2/2016,$651.00,,,,,,,,
evan.buckland@buytopiamail.com,6/30/2016,"$1,947.00",,,,,,,,
sam.morrison@buytopiamail.com,8/13/2016,"$2,109.00",,,,,,,,
amelia.underwood@buytopiamail.com,7/14/2016,$249.00,,,,,,,,
mary.nolan@buytopiamail.com,7/3/2016,"$4,572.00",,,,,,,,
audrey.wallace@buytopiamail.com,8/17/2016,"$3,610.00",,,,,,,,
bella.grant@buytopiamail.com,7/8/2016,"$3,654.00",,,,,,,,
hannah.brown@buytopiamail.com,8/1/2016,"$4,025.00",,,,,,,,
jan.bell@buytopiamail.com,7/4/2016,"$3,985.00",,,,,,,,
harry.carr@buytopiamail.com,7/7/2016,"$4,652.00",,,,,,,,
dorothy.gibson@buytopiamail.com,7/7/2016,"$2,947.00",,,,,,,,
anne.langdon@buytopiamail.com,8/4/2016,"$3,681.00",,,,,,,,
bernadette.greene@buytopiamail.com,7/20/2016,"$3,455.00",,,,,,,,
jonathan.may@buytopiamail.com,7/6/2016,"$4,037.00",,,,,,,,
nathan.glover@buytopiamail.com,7/30/2016,"$2,913.00",,,,,,,,
christopher.lewis@buytopiamail.com,7/30/2016,$785.00,,,,,,,,
grace.fraser@buytopiamail.com,7/20/2016,"$1,495.00",,,,,,,,
connor.chapman@buytopiamail.com,8/16/2016,"$2,154.00",,,,,,,,
dylan.gray@buytopiamail.com,7/11/2016,"$2,251.00",,,,,,,,
dorothy.graham@buytopiamail.com,7/7/2016,"$3,543.00",,,,,,,,
jonathan.lewis@buytopiamail.com,7/31/2016,"$3,494.00",,,,,,,,
madeleine.jackson@buytopiamail.com,7/24/2016,"$2,876.00",,,,,,,,
dan.piper@buytopiamail.com,8/13/2016,$685.00,,,,,,,,
neil.rutherford@buytopiamail.com,8/18/2016,"$3,897.00",,,,,,,,
anne.rees@buytopiamail.com,7/19/2016,"$1,548.00",,,,,,,,
charles.may@buytopiamail.com,7/22/2016,"$1,425.00",,,,,,,,
tracey.walker@buytopiamail.com,6/30/2016,"$4,846.00",,,,,,,,
natalie.kelly@buytopiamail.com,8/8/2016,"$4,595.00",,,,,,,,
jan.davies@buytopiamail.com,7/2/2016,"$4,457.00",,,,,,,,
audrey.martin@buytopiamail.com,7/26/2016,"$2,982.00",,,,,,,,
rachel.welch@buytopiamail.com,7/26/2016,$724.00,,,,,,,,
sam.rees@buytopiamail.com,8/2/2016,"$3,645.00",,,,,,,,
owen.mcdonald@buytopiamail.com,7/11/2016,"$2,991.00",,,,,,,,
nicola.duncan@buytopiamail.com,8/2/2016,"$2,069.00",,,,,,,,
jacob.lewis@buytopiamail.com,8/13/2016,$855.00,,,,,,,,
dan.allan@buytopiamail.com,7/3/2016,"$3,992.00",,,,,,,,
peter.lawrence@buytopiamail.com,7/16/2016,"$3,035.00",,,,,,,,
phil.north@buytopiamail.com,8/6/2016,"$2,117.00",,,,,,,,
amanda.mclean@buytopiamail.com,8/14/2016,$255.00,,,,,,,,
anthony.smith@buytopiamail.com,7/21/2016,"$1,552.00",,,,,,,,
wanda.james@buytopiamail.com,7/24/2016,$813.00,,,,,,,,
jessica.blake@buytopiamail.com,7/17/2016,"$2,015.00",,,,,,,,
rachel.burgess@buytopiamail.com,7/31/2016,$970.00,,,,,,,,
sarah.clark@buytopiamail.com,8/4/2016,"$4,892.00",,,,,,,,
cameron.turner@buytopiamail.com,7/18/2016,"$3,621.00",,,,,,,,
fiona.nash@buytopiamail.com,7/2/2016,"$3,050.00",,,,,,,,
brian.lewis@buytopiamail.com,7/12/2016,$361.00,,,,,,,,
andrea.pullman@buytopiamail.com,7/22/2016,"$2,424.00",,,,,,,,
victor.fisher@buytopiamail.com,8/1/2016,"$2,688.00",,,,,,,,
victoria.grant@buytopiamail.com,8/3/2016,"$1,609.00",,,,,,,,
nathan.vance@buytopiamail.com,8/10/2016,$218.00,,,,,,,,
oliver.edmunds@buytopiamail.com,7/2/2016,"$4,661.00",,,,,,,,
faith.paterson@buytopiamail.com,7/13/2016,"$1,504.00",,,,,,,,
jake.slater@buytopiamail.com,7/15/2016,"$1,340.00",,,,,,,,
christian.dyer@buytopiamail.com,7/18/2016,$875.00,,,,,,,,
gordon.kelly@buytopiamail.com,7/26/2016,"$1,122.00",,,,,,,,
jennifer.gibson@buytopiamail.com,7/15/2016,$305.00,,,,,,,,
audrey.ogden@buytopiamail.com,7/29/2016,$986.00,,,,,,,,
jessica.churchill@buytopiamail.com,7/22/2016,"$4,416.00",,,,,,,,
maria.rampling@buytopiamail.com,7/9/2016,"$4,420.00",,,,,,,,
lucas.turner@buytopiamail.com,8/10/2016,"$1,841.00",,,,,,,,
anna.pullman@buytopiamail.com,8/14/2016,"$4,498.00",,,,,,,,
theresa.lambert@buytopiamail.com,8/16/2016,$565.00,,,,,,,,
irene.davies@buytopiamail.com,7/31/2016,"$1,585.00",,,,,,,,
stewart.ferguson@buytopiamail.com,6/29/2016,"$2,649.00",,,,,,,,
tim.wilkins@buytopiamail.com,7/9/2016,$907.00,,,,,,,,
benjamin.hodges@buytopiamail.com,7/28/2016,"$3,832.00",,,,,,,,
tim.bell@buytopiamail.com,8/2/2016,$768.00,,,,,,,,
neil.mcgrath@buytopiamail.com,7/28/2016,"$3,959.00",,,,,,,,
andrew.thomson@buytopiamail.com,6/29/2016,"$2,670.00",,,,,,,,
luke.duncan@buytopiamail.com,8/14/2016,"$4,396.00",,,,,,,,
yvonne.alsop@buytopiamail.com,7/18/2016,"$1,739.00",,,,,,,,
richard.gray@buytopiamail.com,8/1/2016,"$1,837.00",,,,,,,,
vanessa.mitchell@buytopiamail.com,7/15/2016,"$4,195.00",,,,,,,,
diane.piper@buytopiamail.com,7/1/2016,"$4,099.00",,,,,,,,
warren.marshall@buytopiamail.com,7/16/2016,"$3,489.00",,,,,,,,
joe.grant@buytopiamail.com,7/14/2016,"$4,095.00",,,,,,,,
keith.murray@buytopiamail.com,7/29/2016,"$1,258.00",,,,,,,,
richard.roberts@buytopiamail.com,8/13/2016,"$3,565.00",,,,,,,,
adrian.edmunds@buytopiamail.com,8/4/2016,"$2,916.00",,,,,,,,
neil.hunter@buytopiamail.com,8/18/2016,"$4,419.00",,,,,,,,
yvonne.hamilton@buytopiamail.com,6/30/2016,"$4,080.00",,,,,,,,
james.johnston@buytopiamail.com,7/12/2016,"$2,590.00",,,,,,,,
jacob.mathis@buytopiamail.com,8/12/2016,$363.00,,,,,,,,
christopher.morrison@buytopiamail.com,8/11/2016,$679.00,,,,,,,,
lily.mitchell@buytopiamail.com,7/5/2016,"$3,083.00",,,,,,,,
warren.mackenzie@buytopiamail.com,7/10/2016,"$4,237.00",,,,,,,,
alexander.butler@buytopiamail.com,7/31/2016,$890.00,,,,,,,,
andrea.newman@buytopiamail.com,7/13/2016,$77.00,,,,,,,,
trevor.forsyth@buytopiamail.com,8/16/2016,"$1,491.00",,,,,,,,
diane.burgess@buytopiamail.com,8/16/2016,$886.00,,,,,,,,
yvonne.clarkson@buytopiamail.com,7/31/2016,"$4,033.00",,,,,,,,
sophie.mackenzie@buytopiamail.com,8/10/2016,"$1,467.00",,,,,,,,
anthony.wallace@buytopiamail.com,7/20/2016,"$4,254.00",,,,,,,,
anne.coleman@buytopiamail.com,7/3/2016,$265.00,,,,,,,,
wendy.underwood@buytopiamail.com,8/12/2016,"$4,284.00",,,,,,,,
angela.russell@buytopiamail.com,8/2/2016,"$2,522.00",,,,,,,,
ian.sanderson@buytopiamail.com,8/16/2016,"$1,926.00",,,,,,,,
emily.parr@buytopiamail.com,7/29/2016,"$1,546.00",,,,,,,,
wanda.davies@buytopiamail.com,7/3/2016,"$1,333.00",,,,,,,,
benjamin.roberts@buytopiamail.com,7/6/2016,"$2,548.00",,,,,,,,
lucas.fraser@buytopiamail.com,8/3/2016,"$4,844.00",,,,,,,,
sue.sharp@buytopiamail.com,7/22/2016,$620.00,,,,,,,,
yvonne.sanderson@buytopiamail.com,8/10/2016,"$3,106.00",,,,,,,,
brian.rees@buytopiamail.com,8/15/2016,"$1,770.00",,,,,,,,
rachel.watson@buytopiamail.com,8/3/2016,"$3,923.00",,,,,,,,
vanessa.lee@buytopiamail.com,8/3/2016,"$1,050.00",,,,,,,,
ian.burgess@buytopiamail.com,7/4/2016,"$4,583.00",,,,,,,,
rachel.newman@buytopiamail.com,7/18/2016,"$1,428.00",,,,,,,,
heather.allan@buytopiamail.com,7/18/2016,"$4,533.00",,,,,,,,
thomas.taylor@buytopiamail.com,7/31/2016,$363.00,,,,,,,,
thomas.hart@buytopiamail.com,7/15/2016,"$2,789.00",,,,,,,,
dan.fraser@buytopiamail.com,8/13/2016,"$4,166.00",,,,,,,,
sebastian.mclean@buytopiamail.com,8/8/2016,"$1,334.00",,,,,,,,
andrew.macleod@buytopiamail.com,7/20/2016,"$4,644.00",,,,,,,,
alexandra.chapman@buytopiamail.com,7/20/2016,"$4,173.00",,,,,,,,
jasmine.parr@buytopiamail.com,8/1/2016,"$1,246.00",,,,,,,,
anna.glover@buytopiamail.com,7/6/2016,"$1,261.00",,,,,,,,
steven.mills@buytopiamail.com,7/13/2016,"$2,485.00",,,,,,,,
emily.kelly@buytopiamail.com,7/14/2016,"$1,767.00",,,,,,,,
jonathan.north@buytopiamail.com,6/30/2016,"$1,917.00",,,,,,,,
austin.sharp@buytopiamail.com,7/16/2016,"$3,887.00",,,,,,,,
benjamin.may@buytopiamail.com,8/1/2016,"$1,117.00",,,,,,,,
amanda.paige@buytopiamail.com,8/7/2016,"$3,399.00",,,,,,,,
dylan.buckland@buytopiamail.com,7/14/2016,$541.00,,,,,,,,
anna.newman@buytopiamail.com,8/13/2016,"$1,707.00",,,,,,,,
anne.lambert@buytopiamail.com,6/30/2016,"$3,447.00",,,,,,,,
anthony.dowd@buytopiamail.com,8/12/2016,"$3,631.00",,,,,,,,
alexander.powell@buytopiamail.com,8/8/2016,$712.00,,,,,,,,
austin.roberts@buytopiamail.com,8/15/2016,"$4,946.00",,,,,,,,
diana.sharp@buytopiamail.com,7/3/2016,"$4,713.00",,,,,,,,
nathan.cornish@buytopiamail.com,8/9/2016,$842.00,,,,,,,,
alexandra.bailey@buytopiamail.com,7/25/2016,"$4,557.00",,,,,,,,
jane.davidson@buytopiamail.com,7/22/2016,"$2,754.00",,,,,,,,
alison.dowd@buytopiamail.com,6/29/2016,"$4,571.00",,,,,,,,
anne.sanderson@buytopiamail.com,6/29/2016,"$1,506.00",,,,,,,,
robert.grant@buytopiamail.com,7/22/2016,"$3,108.00",,,,,,,,
james.miller@buytopiamail.com,7/2/2016,"$1,434.00",,,,,,,,
samantha.dyer@buytopiamail.com,7/26/2016,$22.00,,,,,,,,
elizabeth.berry@buytopiamail.com,7/15/2016,"$1,457.00",,,,,,,,
lily.brown@buytopiamail.com,7/21/2016,$264.00,,,,,,,,
grace.buckland@buytopiamail.com,7/11/2016,$649.00,,,,,,,,
owen.nolan@buytopiamail.com,8/18/2016,"$1,945.00",,,,,,,,
julia.north@buytopiamail.com,7/5/2016,"$2,168.00",,,,,,,,
virginia.taylor@buytopiamail.com,7/17/2016,$863.00,,,,,,,,
dylan.reid@buytopiamail.com,7/16/2016,$651.00,,,,,,,,
carolyn.sharp@buytopiamail.com,7/15/2016,"$4,841.00",,,,,,,,
rose.gray@buytopiamail.com,7/21/2016,"$4,883.00",,,,,,,,
owen.walker@buytopiamail.com,7/14/2016,$633.00,,,,,,,,
jacob.mackenzie@buytopiamail.com,8/2/2016,"$1,828.00",,,,,,,,
david.ogden@buytopiamail.com,8/3/2016,"$4,776.00",,,,,,,,
chloe.may@buytopiamail.com,8/9/2016,"$3,708.00",,,,,,,,
bella.johnston@buytopiamail.com,7/23/2016,"$1,742.00",,,,,,,,
alison.stewart@buytopiamail.com,8/8/2016,"$2,137.00",,,,,,,,
william.manning@buytopiamail.com,7/24/2016,"$2,891.00",,,,,,,,
chloe.gray@buytopiamail.com,8/1/2016,$543.00,,,,,,,,
vanessa.macleod@buytopiamail.com,8/17/2016,"$3,736.00",,,,,,,,
madeleine.ogden@buytopiamail.com,7/12/2016,"$4,600.00",,,,,,,,
julian.jones@buytopiamail.com,7/10/2016,"$4,732.00",,,,,,,,
deirdre.metcalfe@buytopiamail.com,7/3/2016,$190.00,,,,,,,,
ava.randall@buytopiamail.com,7/29/2016,"$4,351.00",,,,,,,,
james.taylor@buytopiamail.com,8/2/2016,"$3,536.00",,,,,,,,
carl.abraham@buytopiamail.com,6/30/2016,"$2,286.00",,,,,,,,
sophie.marshall@buytopiamail.com,7/1/2016,"$1,945.00",,,,,,,,
jack.lewis@buytopiamail.com,7/18/2016,$103.00,,,,,,,,
zoe.walsh@buytopiamail.com,7/1/2016,"$3,461.00",,,,,,,,
sebastian.gibson@buytopiamail.com,7/13/2016,"$4,481.00",,,,,,,,
robert.newman@buytopiamail.com,7/8/2016,"$3,082.00",,,,,,,,
dan.white@buytopiamail.com,8/4/2016,"$4,526.00",,,,,,,,
anthony.allan@buytopiamail.com,8/13/2016,"$4,505.00",,,,,,,,
joanne.berry@buytopiamail.com,8/6/2016,"$3,503.00",,,,,,,,
melanie.carr@buytopiamail.com,7/23/2016,"$4,747.00",,,,,,,,
dylan.thomson@buytopiamail.com,8/8/2016,"$2,126.00",,,,,,,,
joan.glover@buytopiamail.com,8/15/2016,$731.00,,,,,,,,
leah.grant@buytopiamail.com,8/14/2016,$776.00,,,,,,,,
matt.white@buytopiamail.com,7/22/2016,"$4,974.00",,,,,,,,
lily.cameron@buytopiamail.com,8/18/2016,"$3,425.00",,,,,,,,
kevin.rutherford@buytopiamail.com,8/12/2016,"$3,335.00",,,,,,,,
frank.simpson@buytopiamail.com,7/2/2016,"$1,069.00",,,,,,,,
megan.gibson@buytopiamail.com,8/16/2016,"$2,271.00",,,,,,,,
julia.gibson@buytopiamail.com,8/8/2016,"$1,694.00",,,,,,,,
una.dyer@buytopiamail.com,8/3/2016,$653.00,,,,,,,,
justin.anderson@buytopiamail.com,7/16/2016,$558.00,,,,,,,,
rachel.mitchell@buytopiamail.com,7/22/2016,"$4,540.00",,,,,,,,
leonard.tucker@buytopiamail.com,7/31/2016,"$2,100.00",,,,,,,,
peter.butler@buytopiamail.com,7/3/2016,$603.00,,,,,,,,
wendy.poole@buytopiamail.com,8/6/2016,$762.00,,,,,,,,
heather.hughes@buytopiamail.com,7/21/2016,$911.00,,,,,,,,
caroline.skinner@buytopiamail.com,7/27/2016,"$4,980.00",,,,,,,,
richard.cameron@buytopiamail.com,7/21/2016,"$3,801.00",,,,,,,,
christian.gibson@buytopiamail.com,8/13/2016,"$1,343.00",,,,,,,,
trevor.north@buytopiamail.com,7/25/2016,"$2,623.00",,,,,,,,
blake.dowd@buytopiamail.com,8/4/2016,$521.00,,,,,,,,
brian.coleman@buytopiamail.com,8/3/2016,"$4,717.00",,,,,,,,
mary.king@buytopiamail.com,7/31/2016,"$2,593.00",,,,,,,,
andrea.hamilton@buytopiamail.com,7/21/2016,"$1,975.00",,,,,,,,
stephen.marshall@buytopiamail.com,7/31/2016,"$2,670.00",,,,,,,,
